사용일자,2호선,합계
2021-12-08,40326,40326
2021-12-09,39710,39710
2021-12-10,39608,39608
2021-12-11,21326,21326
2021-12-12,14499,14499
2021-12-13,37308,37308
2021-12-14,38900,38900
2021-12-15,40267,40267
2021-12-16,40320,40320
2021-12-17,40249,40249
2021-12-18,21909,21909
2021-12-19,16212,16212
2021-12-20,38475,38475
2021-12-21,40269,40269
2021-12-22,40979,40979
2021-12-23,42591,42591
2021-12-24,45340,45340
2021-12-25,26553,26553
2021-12-26,14939,14939
2021-12-27,36070,36070
2021-12-28,39061,39061
2021-12-29,39932,39932
2021-12-30,39319,39319
2021-12-31,37110,37110
2022-01-01,9485,9485
2022-01-02,14139,14139
2022-01-03,37786,37786
2022-01-04,38923,38923
2022-01-05,39075,39075
2022-01-06,39500,39500
2022-01-07,39862,39862
2022-01-08,20590,20590
2022-01-09,13853,13853
2022-01-10,38295,38295
2022-01-11,39285,39285
2022-01-12,39363,39363
2022-01-13,39814,39814
2022-01-14,39726,39726
2022-01-15,19951,19951
2022-01-16,13908,13908
2022-01-17,38719,38719
2022-01-18,40395,40395
2022-01-19,40534,40534
2022-01-20,40815,40815
2022-01-21,40586,40586
2022-01-22,19659,19659
2022-01-23,13696,13696
2022-01-24,39527,39527
2022-01-25,40508,40508
2022-01-26,40899,40899
2022-01-27,40035,40035
2022-01-28,37516,37516
2022-01-29,15581,15581
2022-01-30,11334,11334
2022-01-31,6092,6092
2022-02-01,4006,4006
2022-02-02,10444,10444
2022-02-03,33691,33691
2022-02-04,35972,35972
2022-02-05,16172,16172
2022-02-06,11487,11487
2022-02-07,36191,36191
2022-02-08,37236,37236
2022-02-09,37500,37500
2022-02-10,36916,36916
2022-02-11,36814,36814
2022-02-12,17548,17548
2022-02-13,12850,12850
2022-02-14,36246,36246
2022-02-15,36622,36622
2022-02-16,35923,35923
2022-02-17,35558,35558
2022-02-18,35452,35452
2022-02-19,17005,17005
2022-02-20,12032,12032
2022-02-21,34934,34934
2022-02-22,35836,35836
2022-02-23,35627,35627
2022-02-24,35363,35363
2022-02-25,35705,35705
2022-02-26,16717,16717
2022-02-27,12688,12688
2022-02-28,32701,32701
2022-03-01,16462,16462
2022-03-02,35029,35029
2022-03-03,35090,35090
2022-03-04,35441,35441
2022-03-05,17446,17446
2022-03-06,11913,11913
2022-03-07,31501,31501
2022-03-08,36757,36757
2022-03-09,13579,13579
2022-03-10,34134,34134
2022-03-11,35238,35238
2022-03-12,17312,17312
2022-03-13,11060,11060
2022-03-14,32893,32893
2022-03-15,33893,33893
2022-03-16,33808,33808
2022-03-17,33792,33792
2022-03-18,34035,34035
2022-03-19,16156,16156
2022-03-20,12116,12116
2022-03-21,33817,33817
2022-03-22,34833,34833
2022-03-23,34743,34743
2022-03-24,36028,36028
2022-03-25,35681,35681
2022-03-26,17566,17566
2022-03-27,12651,12651
2022-03-28,35050,35050
2022-03-29,35094,35094
2022-03-30,35972,35972
2022-03-31,36482,36482
2022-04-01,37857,37857
2022-04-02,19213,19213
2022-04-03,13186,13186
2022-04-04,36350,36350
2022-04-05,37300,37300
2022-04-06,37768,37768
2022-04-07,38502,38502
2022-04-08,39254,39254
2022-04-09,21600,21600
2022-04-10,14410,14410
2022-04-11,37946,37946
2022-04-12,38874,38874
2022-04-13,39498,39498
2022-04-14,39617,39617
2022-04-15,40426,40426
2022-04-16,21851,21851
2022-04-17,15185,15185
2022-04-18,35872,35872
2022-04-19,40959,40959
2022-04-20,41458,41458
2022-04-21,35764,35764
2022-04-22,39763,39763
2022-04-23,21424,21424
2022-04-24,14711,14711
2022-04-25,40057,40057
2022-04-26,41638,41638
2022-04-27,42996,42996
2022-04-28,42893,42893
2022-04-29,43815,43815
2022-04-30,25746,25746
2022-05-01,17846,17846
2022-05-02,42203,42203
2022-05-03,43788,43788
2022-05-04,45598,45598
2022-05-05,21202,21202
2022-05-06,40072,40072
2022-05-07,22251,22251
2022-05-08,14304,14304
2022-05-09,42376,42376
2022-05-10,44158,44158
2022-05-11,44978,44978
2022-05-12,44434,44434
2022-05-13,44888,44888
2022-05-14,25315,25315
2022-05-15,17354,17354
2022-05-16,43101,43101
2022-05-17,44231,44231
2022-05-18,44185,44185
2022-05-19,44996,44996
2022-05-20,45106,45106
2022-05-21,25844,25844
2022-05-22,17249,17249
2022-05-23,41384,41384
2022-05-24,44679,44679
2022-05-25,45417,45417
2022-05-26,45389,45389
2022-05-27,46021,46021
2022-05-28,24779,24779
2022-05-29,16662,16662
2022-05-30,42538,42538
2022-05-31,45556,45556
2022-06-01,18917,18917
2022-06-02,44419,44419
2022-06-03,45100,45100
2022-06-04,23384,23384
2022-06-05,17841,17841
2022-06-06,15925,15925
2022-06-07,43422,43422
2022-06-08,45075,45075
2022-06-09,45366,45366
2022-06-10,45433,45433
2022-06-11,23744,23744
2022-06-12,15966,15966
2022-06-13,41394,41394
2022-06-14,45348,45348
2022-06-15,44878,44878
2022-06-16,46017,46017
2022-06-17,45891,45891
2022-06-18,23470,23470
2022-06-19,15909,15909
2022-06-20,43732,43732
2022-06-21,45680,45680
2022-06-22,46343,46343
2022-06-23,45044,45044
2022-06-24,45936,45936
2022-06-25,25009,25009
2022-06-26,16461,16461
2022-06-27,43786,43786
2022-06-28,44835,44835
2022-06-29,45387,45387
2022-06-30,44964,44964
2022-07-01,46814,46814
2022-07-02,28174,28174
2022-07-03,16838,16838
2022-07-04,43803,43803
2022-07-05,46118,46118
2022-07-06,46702,46702
2022-07-07,45855,45855
2022-07-08,46530,46530
2022-07-09,24656,24656
2022-07-10,16931,16931
2022-07-11,40792,40792
2022-07-12,46953,46953
2022-07-13,44698,44698
2022-07-14,47233,47233
2022-07-15,46738,46738
2022-07-16,25978,25978
2022-07-17,16816,16816
2022-07-18,43934,43934
2022-07-19,45283,45283
2022-07-20,46429,46429
2022-07-21,45487,45487
2022-07-22,45003,45003
2022-07-23,22552,22552
2022-07-24,15858,15858
2022-07-25,43247,43247
2022-07-26,44465,44465
2022-07-27,45561,45561
2022-07-28,45118,45118
2022-07-29,44558,44558
2022-07-30,22249,22249
2022-07-31,16241,16241
2022-08-01,42900,42900
2022-08-02,42903,42903
2022-08-03,43255,43255
2022-08-04,44370,44370
2022-08-05,43458,43458
2022-08-06,21387,21387
2022-08-07,15887,15887
2022-08-08,41491,41491
2022-08-09,40526,40526
2022-08-10,43938,43938
2022-08-11,43553,43553
2022-08-12,43960,43960
2022-08-13,21318,21318
2022-08-14,17932,17932
2022-08-15,17122,17122
2022-08-16,42761,42761
2022-08-17,44499,44499
2022-08-18,45886,45886
2022-08-19,44294,44294
2022-08-20,23300,23300
2022-08-21,16945,16945
2022-08-22,40379,40379
2022-08-23,45421,45421
2022-08-24,45276,45276
2022-08-25,45477,45477
2022-08-26,46304,46304
2022-08-27,25200,25200
2022-08-28,17927,17927
2022-08-29,44956,44956
2022-08-30,45490,45490
2022-08-31,46911,46911
2022-09-01,48775,48775
2022-09-02,48719,48719
2022-09-03,26429,26429
2022-09-04,17186,17186
2022-09-05,44159,44159
2022-09-06,43721,43721
2022-09-07,49762,49762
2022-09-08,46158,46158
2022-09-09,12986,12986
2022-09-10,8404,8404
2022-09-11,16866,16866
2022-09-12,16937,16937
2022-09-13,42343,42343
2022-09-14,47460,47460
2022-09-15,48451,48451
2022-09-16,50123,50123
2022-09-17,27231,27231
2022-09-18,19120,19120
2022-09-19,44692,44692
2022-09-20,48171,48171
2022-09-21,49116,49116
2022-09-22,49076,49076
2022-09-23,49507,49507
2022-09-24,30052,30052
2022-09-25,19247,19247
2022-09-26,46305,46305
2022-09-27,48107,48107
2022-09-28,49455,49455
2022-09-29,48649,48649
2022-09-30,49571,49571
2022-10-01,27409,27409
2022-10-02,20599,20599
2022-10-03,18057,18057
2022-10-04,47096,47096
2022-10-05,49285,49285
2022-10-06,49820,49820
2022-10-07,51139,51139
2022-10-08,29486,29486
2022-10-09,22608,22608
2022-10-10,21299,21299
2022-10-11,48736,48736
2022-10-12,50127,50127
2022-10-13,50994,50994
2022-10-14,51793,51793
2022-10-15,28388,28388
2022-10-16,20226,20226
2022-10-17,46946,46946
2022-10-18,50153,50153
2022-10-19,46587,46587
2022-10-20,50787,50787
2022-10-21,50693,50693
2022-10-22,31701,31701
2022-10-23,21481,21481
2022-10-24,47829,47829
2022-10-25,49875,49875
2022-10-26,51291,51291
2022-10-27,50576,50576
2022-10-28,51247,51247
2022-10-29,31918,31918
2022-10-30,20936,20936
2022-10-31,47488,47488
2022-11-01,48928,48928
2022-11-02,49683,49683
2022-11-03,49590,49590
2022-11-04,50227,50227
2022-11-05,29144,29144
2022-11-06,20744,20744
2022-11-07,45791,45791
2022-11-08,50090,50090
2022-11-09,51003,51003
2022-11-10,51964,51964
2022-11-11,52138,52138
2022-11-12,31627,31627
2022-11-13,20201,20201
2022-11-14,47359,47359
2022-11-15,49523,49523
2022-11-16,49428,49428
2022-11-17,49600,49600
2022-11-18,50340,50340
2022-11-19,31617,31617
2022-11-20,21747,21747
2022-11-21,48392,48392
2022-11-22,50185,50185
2022-11-23,51565,51565
2022-11-24,51597,51597
2022-11-25,52880,52880
2022-11-26,33281,33281
2022-11-27,22517,22517
2022-11-28,47314,47314
2022-11-29,50449,50449
2022-11-30,50757,50757
2022-12-01,49887,49887
2022-12-02,52273,52273
2022-12-03,33748,33748
2022-12-04,23382,23382
2022-12-05,49528,49528
2022-12-06,51216,51216
2022-12-07,52386,52386
2022-12-08,53079,53079
2022-12-09,54313,54313
2022-12-10,35854,35854
2022-12-11,24065,24065
2022-12-12,49569,49569
2022-12-13,52514,52514
2022-12-14,51467,51467
2022-12-15,53122,53122
2022-12-16,55059,55059
2022-12-17,37312,37312
2022-12-18,23841,23841
2022-12-19,51615,51615
2022-12-20,54586,54586
2022-12-21,56626,56626
2022-12-22,56519,56519
2022-12-23,54446,54446
2022-12-24,40937,40937
2022-12-25,35249,35249
2022-12-26,50081,50081
2022-12-27,53423,53423
2022-12-28,53274,53274
2022-12-29,52842,52842
2022-12-30,51971,51971
2022-12-31,32644,32644
2023-01-01,15852,15852
2023-01-02,48876,48876
2023-01-03,49742,49742
2023-01-04,50133,50133
2023-01-05,51190,51190
2023-01-06,52085,52085
2023-01-07,28978,28978
2023-01-08,20971,20971
2023-01-09,49101,49101
2023-01-10,50884,50884
2023-01-11,51798,51798
2023-01-12,51751,51751
2023-01-13,50906,50906
2023-01-14,28800,28800
2023-01-15,20131,20131
2023-01-16,49783,49783
2023-01-17,50965,50965
2023-01-18,51335,51335
2023-01-19,50490,50490
2023-01-20,46835,46835
2023-01-21,13018,13018
2023-01-22,8676,8676
2023-01-23,17742,17742
2023-01-24,15466,15466
2023-01-25,44020,44020
2023-01-26,51213,51213
2023-01-27,51727,51727
2023-01-28,26837,26837
2023-01-29,19800,19800
2023-01-30,49483,49483
2023-01-31,50524,50524
2023-02-01,50802,50802
2023-02-02,51353,51353
2023-02-03,52435,52435
2023-02-04,28612,28612
2023-02-05,20597,20597
2023-02-06,49114,49114
2023-02-07,51097,51097
2023-02-08,51497,51497
2023-02-09,51636,51636
2023-02-10,51554,51554
2023-02-11,30225,30225
2023-02-12,21267,21267
2023-02-13,49072,49072
2023-02-14,51384,51384
2023-02-15,51975,51975
2023-02-16,52308,52308
2023-02-17,52678,52678
2023-02-18,28606,28606
2023-02-19,20907,20907
2023-02-20,49758,49758
2023-02-21,52174,52174
2023-02-22,52545,52545
2023-02-23,52970,52970
2023-02-24,52680,52680
2023-02-25,29862,29862
2023-02-26,21706,21706
2023-02-27,50071,50071
2023-02-28,54515,54515
2023-03-01,24520,24520
2023-03-02,49747,49747
2023-03-03,52490,52490
2023-03-04,28739,28739
2023-03-05,20822,20822
2023-03-06,46698,46698
2023-03-07,52065,52065
2023-03-08,52188,52188
2023-03-09,52950,52950
2023-03-10,53169,53169
2023-03-11,31547,31547
2023-03-12,20852,20852
2023-03-13,50811,50811
2023-03-14,53309,53309
2023-03-15,52825,52825
2023-03-16,53719,53719
2023-03-17,54609,54609
2023-03-18,33325,33325
2023-03-19,24238,24238
2023-03-20,52008,52008
2023-03-21,53217,53217
2023-03-22,52091,52091
2023-03-23,53576,53576
2023-03-24,54106,54106
2023-03-25,33727,33727
2023-03-26,23492,23492
2023-03-27,51760,51760
2023-03-28,53778,53778
2023-03-29,51732,51732
2023-03-30,54305,54305
2023-03-31,55489,55489
2023-04-01,31324,31324
2023-04-02,23322,23322
2023-04-03,52712,52712
2023-04-04,53711,53711
2023-04-05,52816,52816
2023-04-06,54669,54669
2023-04-07,54889,54889
2023-04-08,32617,32617
2023-04-09,24100,24100
2023-04-10,51808,51808
2023-04-11,52438,52438
2023-04-12,53758,53758
2023-04-13,53883,53883
2023-04-14,54606,54606
2023-04-15,31338,31338
2023-04-16,22297,22297
2023-04-17,48553,48553
2023-04-18,52406,52406
2023-04-19,53321,53321
2023-04-20,53680,53680
2023-04-21,54241,54241
2023-04-22,30647,30647
2023-04-23,21399,21399
2023-04-24,50774,50774
2023-04-25,52997,52997
2023-04-26,53894,53894
2023-04-27,53967,53967
2023-04-28,54385,54385
2023-04-29,30204,30204
2023-04-30,27022,27022
2023-05-01,30589,30589
2023-05-02,54405,54405
2023-05-03,54908,54908
2023-05-04,55013,55013
2023-05-05,25420,25420
2023-05-06,27594,27594
2023-05-07,22282,22282
2023-05-08,49644,49644
2023-05-09,52952,52952
2023-05-10,53510,53510
2023-05-11,53290,53290
2023-05-12,54493,54493
2023-05-13,31997,31997
2023-05-14,23755,23755
2023-05-15,51699,51699
2023-05-16,54253,54253
2023-05-17,54981,54981
2023-05-18,53937,53937
2023-05-19,55142,55142
2023-05-20,35423,35423
2023-05-21,24015,24015
2023-05-22,50054,50054
2023-05-23,53977,53977
2023-05-24,53389,53389
2023-05-25,54318,54318
2023-05-26,53576,53576
2023-05-27,28214,28214
2023-05-28,22586,22586
2023-05-29,23859,23859
2023-05-30,51749,51749
2023-05-31,53657,53657
2023-06-01,52547,52547
2023-06-02,55235,55235
2023-06-03,32015,32015
2023-06-04,23657,23657
2023-06-05,47634,47634
2023-06-06,23295,23295
2023-06-07,52146,52146
2023-06-08,52710,52710
2023-06-09,54211,54211
2023-06-10,30137,30137
2023-06-11,22117,22117
2023-06-12,48786,48786
2023-06-13,54666,54666
2023-06-14,54597,54597
2023-06-15,55681,55681
2023-06-16,57559,57559
2023-06-17,32805,32805
2023-06-18,24211,24211
2023-06-19,52748,52748
2023-06-20,55019,55019
2023-06-21,55524,55524
2023-06-22,57062,57062
2023-06-23,55819,55819
2023-06-24,33223,33223
2023-06-25,23595,23595
2023-06-26,51631,51631
2023-06-27,55356,55356
2023-06-28,55154,55154
2023-06-29,52205,52205
2023-06-30,55972,55972
