사용일자,3호선,4호선,합계
2021-01-17,0,4731,4731
2021-01-18,0,24386,24386
2021-01-19,0,23988,23988
2021-01-20,0,24674,24674
2021-01-21,0,24508,24508
2021-01-22,0,24636,24636
2021-01-23,0,9893,9893
2021-01-24,0,5512,5512
2021-01-25,0,24661,24661
2021-01-26,0,24035,24035
2021-01-27,0,24985,24985
2021-01-28,0,24906,24906
2021-01-29,0,24259,24259
2021-01-30,0,9790,9790
2021-01-31,0,5421,5421
2021-02-01,0,25004,25004
2021-02-02,0,25241,25241
2021-02-03,0,25406,25406
2021-02-04,0,26127,26127
2021-02-05,0,25558,25558
2021-02-06,0,9834,9834
2021-02-07,0,5634,5634
2021-02-08,0,25620,25620
2021-02-09,0,25720,25720
2021-02-10,0,24498,24498
2021-02-11,0,4523,4523
2021-02-12,0,3922,3922
2021-02-13,0,6165,6165
2021-02-14,0,5619,5619
2021-02-15,0,24406,24406
2021-02-16,0,25581,25581
2021-02-17,0,25036,25036
2021-02-18,0,25577,25577
2021-02-19,0,26253,26253
2021-02-20,0,11722,11722
2021-02-21,0,6434,6434
2021-02-22,0,26119,26119
2021-02-23,0,26444,26444
2021-02-24,0,26691,26691
2021-02-25,0,26524,26524
2021-02-26,0,26495,26495
2021-02-27,0,12090,12090
2021-02-28,0,7516,7516
2021-03-01,0,6636,6636
2021-03-02,0,26104,26104
2021-03-03,0,26600,26600
2021-03-04,0,26643,26643
2021-03-05,0,27543,27543
2021-03-06,0,12329,12329
2021-03-07,0,7403,7403
2021-03-08,0,26570,26570
2021-03-09,0,26977,26977
2021-03-10,0,27143,27143
2021-03-11,0,27344,27344
2021-03-12,0,27419,27419
2021-03-13,0,12752,12752
2021-03-14,0,7319,7319
2021-03-15,0,26713,26713
2021-03-16,0,26857,26857
2021-03-17,0,27433,27433
2021-03-18,0,27057,27057
2021-03-19,0,27916,27916
2021-03-20,0,11586,11586
2021-03-21,0,7686,7686
2021-03-22,0,26854,26854
2021-03-23,0,27347,27347
2021-03-24,0,27839,27839
2021-03-25,0,27527,27527
2021-03-26,0,28331,28331
2021-03-27,0,12081,12081
2021-03-28,0,6977,6977
2021-03-29,0,26883,26883
2021-03-30,0,27860,27860
2021-03-31,0,28393,28393
2021-04-01,0,28238,28238
2021-04-02,0,28914,28914
2021-04-03,0,11271,11271
2021-04-04,0,8361,8361
2021-04-05,0,27469,27469
2021-04-06,0,27735,27735
2021-04-07,0,27634,27634
2021-04-08,0,28017,28017
2021-04-09,0,27649,27649
2021-04-10,0,13340,13340
2021-04-11,0,8149,8149
2021-04-12,0,25973,25973
2021-04-13,0,26960,26960
2021-04-14,0,27218,27218
2021-04-15,0,27235,27235
2021-04-16,0,26562,26562
2021-04-17,0,11679,11679
2021-04-18,0,7640,7640
2021-04-19,0,26216,26216
2021-04-20,0,26710,26710
2021-04-21,0,27142,27142
2021-04-22,0,26960,26960
2021-04-23,0,26868,26868
2021-04-24,0,12934,12934
2021-04-25,0,7719,7719
2021-04-26,0,26697,26697
2021-04-27,0,26831,26831
2021-04-28,0,27165,27165
2021-04-29,0,27176,27176
2021-04-30,0,27664,27664
2021-05-01,0,11283,11283
2021-05-02,0,8292,8292
2021-05-03,0,27086,27086
2021-05-04,0,26743,26743
2021-05-05,0,11275,11275
2021-05-06,0,27631,27631
2021-05-07,0,26963,26963
2021-05-08,0,10278,10278
2021-05-09,0,8122,8122
2021-05-10,0,26441,26441
2021-05-11,0,27735,27735
2021-05-12,0,27940,27940
2021-05-13,0,27809,27809
2021-05-14,0,28479,28479
2021-05-15,0,12293,12293
2021-05-16,0,6542,6542
2021-05-17,0,26640,26640
2021-05-18,0,28450,28450
2021-05-19,0,11548,11548
2021-05-20,0,27232,27232
2021-05-21,0,27662,27662
2021-05-22,0,14242,14242
2021-05-23,0,8002,8002
2021-05-24,0,27087,27087
2021-05-25,0,27253,27253
2021-05-26,0,27543,27543
2021-05-27,0,26746,26746
2021-05-28,0,27326,27326
2021-05-29,0,13244,13244
2021-05-30,0,8326,8326
2021-05-31,0,26644,26644
2021-06-01,0,27045,27045
2021-06-02,0,27373,27373
2021-06-03,0,26587,26587
2021-06-04,0,27504,27504
2021-06-05,0,13041,13041
2021-06-06,0,7492,7492
2021-06-07,0,26164,26164
2021-06-08,0,26728,26728
2021-06-09,0,26804,26804
2021-06-10,0,26947,26947
2021-06-11,0,26619,26619
2021-06-12,0,12409,12409
2021-06-13,0,7335,7335
2021-06-14,0,26661,26661
2021-06-15,0,26777,26777
2021-06-16,0,27790,27790
2021-06-17,0,27217,27217
2021-06-18,0,27445,27445
2021-06-19,0,12856,12856
2021-06-20,0,8048,8048
2021-06-21,0,27131,27131
2021-06-22,0,27640,27640
2021-06-23,0,27730,27730
2021-06-24,0,28076,28076
2021-06-25,0,28188,28188
2021-06-26,0,12818,12818
2021-06-27,0,8138,8138
2021-06-28,0,26811,26811
2021-06-29,0,27252,27252
2021-06-30,0,27506,27506
2021-07-01,0,27447,27447
2021-07-02,0,27722,27722
2021-07-03,0,11604,11604
2021-07-04,0,6507,6507
2021-07-05,0,27048,27048
2021-07-06,0,27285,27285
2021-07-07,0,26881,26881
2021-07-08,0,26211,26211
2021-07-09,0,25485,25485
2021-07-10,0,9892,9892
2021-07-11,0,5665,5665
2021-07-12,0,23746,23746
2021-07-13,0,23812,23812
2021-07-14,0,23737,23737
2021-07-15,0,23454,23454
